第一轮候选ID,第一轮层级,建议梯度,入选理由,风险提示,下一步核验动作,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R1GROUP-35ca93d8f603d5ed,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C117,武汉纺织大学,C11705,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,2,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,60,58,72,right,1.37 电气工程及其自动化（办学地点：阳光校区）[M-73b91a3d8b6a8995]；2.38 电子信息工程《嵌入式方向；办学地点：阳光校区）[M-aa9475d057565ed6],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-8c925cc0bbe0a6d8,STABLEGROUP-0d792e7cd9c3d69f
R1GROUP-ea298634d30c9dc0,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,组内有特殊限制待核；调剂前需核特殊限制；录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C117,武汉纺织大学,C11704,04,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,暂缓进入主方案-组内存在特殊限制待核专业,暂不判断-特殊限制待核,1,0,1,0,0,0,2,16,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,63,38,72,right,1.21 服装设计与工程（办学地点：南湖校[M-6efff3244999665d]；2.22 广告学（智能广告传播方向；办学地点：南湖校区）[M-225b9aabaa441b99]；3.23 网络与新媒体（智能媒体方向：办学地点：南湖校区）[M-70750a9bc4408e60]；4.24 信息管理与信息系统（办学地点：阳光校区）[M-082c4f2dd169c9ea]；5.25 工商管理（办学地点：阳光校区）[M-de12cca56135a0a2]；6.26 物流管理（含低空物流方向；办学地点：阳光校区）[M-c6df5297c8e80224]；7.27 会计学（办学地点：阳光校区）[M-af1c721d4cee61c2]；8.28 会计学（ACCA 方向；要求高考英语单科成绩不低于 110分；另外单独收取课程培训费 10000元/年：办学地点：阳光校区）[M-6e284e26e1da047b]；9.29 大数据管理与应用（办学地点：阳光校[M-bbfd4f53157e8420]；10.30 财务管理（智能财务方向；办学地点：阳光校区）[M-63b6e62f26a38752]；11.31 财务管理（CMA 方向：另外单独收取课程培训费5000元/年；办学地点：阳光[M-a85f14906015710f]；12.32 税收学（含智慧税务创新实验班；办学地点：阳光校区）[M-5461d8956dd25a05]；13.33 金融学（CFA 方向；另外单独收取课程培训费10000元/年；办学地点：阳光[M-c60aded38b1c96af]；14.34 金融学（含数智金融创新实验班；办学地点：阳光校区）[M-2b395ef9681d5204]；15.35 国际经济与贸易（含数字经贸创新实验班；办学地点：阳光校区）[M-69fb432c79f172a2]；16.36 英语（外语语种：英语；办学地点：阳光校区）[M-7b29804fa871679f],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-0c1fb1435d111c44,STABLEGROUP-35e783e6dc9ef17f
R1GROUP-460292cefa1e758a,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C125,武汉轻工大学,C12506,06,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,2,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,66,20,73,right,1.37 电气工程及其自动化（智能电力创新实验班）[M-90c5dc779c56253a]；2.38 智能制造工程（AI 赋能创新实验班）[M-33a5bb12165f3bf2],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-cd896a025041d35c,STABLEGROUP-ace2aad5c7a3df79
R1GROUP-994dd3c909335ea2,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C109,武汉工程大学,C10906,06,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,4,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,69,52,71,left,1.43 化学工程与工艺（卓越普英班）[M-fc97429cb5f63575]；2.44 高分子材料与工程（卓越菁英班）[M-7a70c9aa70ab3f89]；3.45 应用化学（卓越菁英班）[M-c2adb9caf0e3024d]；4.46 生物工程（卓越普英班）[M-ab70361b93370b4d],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-745d9fd0be3cb6dd,STABLEGROUP-af36a813e4f52ee4
R1GROUP-96642350b62912f8,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关2个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C109,武汉工程大学,C10905,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,2,0,0,0,0,6,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,78,76,71,left,1.37 机器人工程（特色实验班）[M-092b9610ec39a49a]；2.38 机械设计制造及其自动化（特色实验[M-bda544450f2835dd]；3.39 电子信息工程（特色实验班）[M-04e001fbf01711ad]；4.40 计算机科学与技术（特色实验班）[M-19ce2186b729cea3]；5.41 人工智能（特色实验班）[M-f571bfe77480ddbd]；6.42 光电信息科学与工程（特色实验班）[M-f03fe1591d68a3a9],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-285321bc52306e2d,STABLEGROUP-dbf969ad028c8eb8
R1GROUP-f2f8c65b1d3a3491,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C109,武汉工程大学,C10904,04,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V3-历史线索普通留存,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,79,46,70,right,1.36 电气工程及其自动化（拔尖创新班）[M-d5a824487584eb6e],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-7874c4fd286e621d,STABLEGROUP-0695deb7b26a66e3
R1GROUP-67bb8b565127e921,C3-优先城市高冲暂缓,高冲暂缓,命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C102,武汉科技大学,C10207,07,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,8,V3-历史线索普通留存,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,83,73,65,left,1.30 智能建造（办学地点：黄家湖校区）[M-acceff429ee94cec]；2.31 机械类（含机械工程、机械电子工程、T賀能制造工程、测控技术与仪器、业工程专业：办学地点：黄家湖校区）[M-aa8d95b1c1c255e5]；3.32 光电信息科学与工程（办学地点：黄家湖校区）[M-b9a8fb9e7b7fd0be]；4.33 交通工程（智能网联交通方向；办学地点：黄象湖校区）[M-45d2b93fe45a4ea9]；5.34 建筑环境与能源应用工程（绿色能源技术与智能控制方向：办学地点：黄家湖校区）[M-f1d10fcc38155c27]；6.35 给排水科学与工程（智慧水系統与低碳技术方向：办学地点：黄家湖校区）[M-e31dd321b6bb68ed]；7.36 智能车辆工程（办学地点：黄家湖校[M-06fba473d4040b6c]；8.37 低空技术与工程（办学地点：黃家湖校[M-3a1efa610e1cc474],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-dde5aa7c435ae826,STABLEGROUP-63831bf838dd8042
R1GROUP-94a45ebf42fc77bc,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C102,武汉科技大学,C10206,06,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,7,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,2,85,77,65,left,1.23 材料物理（新能源材料和计算物理方向：办学地点：黄家湖校区）[M-cf6b257bd60ba76a]；2.24 工程力学（数賀力学与智能爆破方向；办学地点：黄家湖校区）[M-0cb7dda30de33d5d]；3.25 统计学（大数据分析方向；办学地点：黄家湖校区）[M-bfd2b79ad97cb509]；4.26 值息与计算科学（办学地点：黄家湖校[M-48fc597044fc1f89]；5.27 安全工程（办学地点：黄家湖校区）[M-3092d711fec9f1f7]；6.28 环境工程（数智环境技术方向：办学地点：黄家湖校区）[M-4a71501981659856]；7.29 集成电路设计与集成系统（办学地点：黄家湖校区）[M-b01789600a3983f7],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-8d4c71cf955fbf2e,STABLEGROUP-a05314d6fabcd0d1
R1GROUP-1b81dc0778fbc963,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关2个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C102,武汉科技大学,C10205,05,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,2,0,2,0,0,0,0,6,V1-偏好专业优先线索,R1-P0整组先核,H5-历史最高线高于等位分30分以上,3,91,82,64,right,1.17 计算机类（含计算机科学与技术、软件王程、智能科学与技术专业；办学地点：黄家湖校区）[M-2117fd8797821520]；2.18 电气工程及其自动化（办学地点：黄家湖校区）及专业代号[M-650a6e0eca6684f6]；3.19 自动化类（含自动化、机器人工程专业；办学地点：黄家湖校区）[M-819dbccbc0e162d7]；4.20 人工智能（办学地点：黄家湖校区）[M-cb748ec55f74f6e9]；5.21 自动化类（电子信息；含电子信息工程，通信工程专业；办学地点：黄家湖校区）[M-075c0d4c8d41b52e]；6.22 网络空间安全（办学地点：黄家湖校[M-473c6bfb61a14e38],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-61223ab855324bd9,STABLEGROUP-b8e701f6befd09ac
R1GROUP-11623451480e64fa,C3-优先城市高冲暂缓,高冲暂缓,命中偏好专业：计算机相关1个；命中优先城市：武汉；历史线索：H5-历史最高线高于等位分30分以上；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,录取线距离偏冲,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,C102,武汉科技大学,C10204,04,武汉,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,3,V1-偏好专业优先线索,R2-P1页列集中核,H5-历史最高线高于等位分30分以上,3,99,96,64,right,1.14 计算机科学与技术（拔尖创新人才试验班；办学地点：黄家湖校区）[M-f17557756b448233]；2.15 自动化（拔尖创新人才试验班；办学地点：黄家湖校区）[M-337318373b15beff]；3.16 电子信息工程（拔尖创新人才试验班：办学地点：黄家湖校区）[M-b0d480ff8e8243ec],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-a07d2d25784ff671,STABLEGROUP-4898c0e4ec48006c
