第一轮候选ID,第一轮层级,建议梯度,入选理由,风险提示,下一步核验动作,是否可作为定稿依据,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,城市候选,公办民办机器线索,家庭底线属性动作,机器家庭匹配初判,调剂初判,偏好专业数,数字媒体技术专业数,计算机类相关专业数,师范类相关专业数,医学护理排除专业数,高收费或超预算专业数,特殊限制待核专业数,专业明细行数,机器筛选价值层级,保真核验层级,历史线索分层,同代码命中年份最大值,历史最高等位分差,历史最低等位分差,来源页码,版面列,组内完整专业清单索引,机器核验下一步,人工核验下一步,专业组出现ID,稳定基座专业组筛选ID
R1GROUP-c1469a75959deb3a,C2-偏好/城市但历史待补,历史待补,命中偏好专业：师范相关1个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,P698,绥化学院,P69805,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,0,1,0,0,0,1,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,126,right,1.06 数学与应用数学（师范类）[M-340aa9f76234aa12],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-7fc78e280d7e6a61,STABLEGROUP-457874c83abd31c1
R1GROUP-2884c327c6b3db27,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关1个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,T548,河南农业大学,T54807,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,可进入人工调剂接受度判断,1,0,1,0,0,0,0,2,V1-偏好专业优先线索,R2-P1页列集中核,H0-无同代码历史线索,0,,,174,left,1.18 计算机科学与技术[M-1678012b06664cee]；2.19 电子信息科学与技术[M-e96e727ed74b6749],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-7663a67da5f50a8f,STABLEGROUP-6ac7f72e0370ffe0
R1GROUP-d088bce50aa3b80f,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关2个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A113,南京理工大学,A11305,05,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,5,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,31,left,1.33 智能科学与技术（大学四年在江阴校区学习）[M-0bc72d647ee7b1d6]；2.34 数据科学与大数据技术（大学四年在江阴校区学习）[M-10ec43ca12caafd8]；3.35 网络空间安全（大学四年在江阴校区学习）[M-0618d2cb965584fc]；4.36 智能制造工程（大学四年在江阴校区学习）[M-5496a28fc23b7307]；5.37 新能源科学与工程（大学四年在江阴校区学习）A115 中国矿业大学（公办）（江苏）[M-a096206c77e8651d],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-7bb818ad08f68c17,STABLEGROUP-d83aa7b7259c495d
R1GROUP-120ee50b83739eeb,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关2个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,A117,河海大学,A11702,02,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,6,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,31,right,1.05 億息管理与信息系统（大一、大三太四在南京相应校区学习，太二在常州校区学习：办学地点：江宁校区）[M-e60b76d5503a4b19]；2.06 工程管理（数智创新班：大一天問崔請瓷指盘校区享有，天空霍被州校区学习：办学地点：江宁校区）[M-dcf9286a8d21c4f7]；3.07 财务管理（财务管理+人工智能双学士[M-ce5c6a1e287033fb]；4.08 大数据管理与应用（大一、大三、大四在南京相应校区学习，大二在常州校区学习；办学地点：江宁校区）[M-3be51341e9b15464]；5.09 应急管理（应急管理+环境工程双学士学位培养项目；大一、大三、大四在南京相应校区学习，大二在常州校区学◎KAG院校专业组及专业代号习：办学地点：江宁校区）[M-1061f957db56ac03]；6.10 金融工程（大一在南京相应校区学习，天二起在常州校区学习）[M-3f5956e82d6e9506],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-0d72b970a88f82eb,STABLEGROUP-e06ae58133fb8c0b
R1GROUP-ecff99967651c129,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关2个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,F294,中北大学,F29411,11,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,7,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,106,right,1.60 光电信息科学与工程[M-0f0cb065c0624cc0]；2.61 信息对抗技术[M-9a30d1f80c61145d]；3.62 电子科学与技术及专业代号[M-7f3c33ebdd3b0e1c]；4.63 计算机科学与技术[M-18f7e779e7b0b606]；5.64 物联网工程[M-6c1723a9caa6dfd2]；6.65 微电子科学与工程[M-423a70563b17eda5]；7.66 集成电路设计与集成系统F295太原理工大学（公办）（山西）[M-c0b7336bad3f0129],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-9a0de9f64d541aea,STABLEGROUP-214f0825623bc23d
R1GROUP-545455887557a2a8,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关2个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,F593,吉林财经大学,F59313,13,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,4,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,122,left,1.16 计算机科学与技术（办学地点：净月校[M-90134ff8812b9aee]；2.17 数据科学与大数据技术（办学地点：净[M-046035f2ab7c3f3a]；3.18 统计学（办学地点：净月校区）[M-432139cab5f7233e]；4.19 应用统计学（办学地点：净月校区）[M-1d00f70085ec7e5b],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-cc77e15d17b07f20,STABLEGROUP-ca03dd7e25186d5f
R1GROUP-cd6306f2e44aff9b,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关1个、师范相关1个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H009,杭州师范大学,H00901,01,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,1,1,0,0,0,6,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,139,left,1.01 金融工程（第一、三学年在下沙校区，第三学年起在仓前校区）[M-4daeada5e0b127ea]；2.02 数字经济（第一、学年在下沙校区，第三学年起在仓前校区）[M-e5fde0bcc1a6bed0]；3.03 电子商务（数字商务创新实验班：第三学年在下沙校区，第三学年起在仓前校区）[M-07c36a1919c78018]；4.04 大数据管理与应用（第一、三学年在下沙校区，第三学年起在仓前校区）[M-fc802c09bd4d4212]；5.05 应用心理学（第一、三学年在下沙校区，第三学年起在仓前校区）二学年在[M-9abf83428aa76962]；6.06 教育技术学（师范类：第一、下沙校区，第三学年起在仓前校区）H010湖州师范大学（公办）（浙江）[M-f0a045712b38b766],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-6aacae492ef9b36b,STABLEGROUP-e0361ef2f90f0360
R1GROUP-7218519c8233b401,C2-偏好/城市但历史待补,历史待补,命中偏好专业：师范相关2个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H323,井冈山大学,H32309,09,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,0,2,0,0,0,2,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,158,right,1.17 物理学（师范类）[M-cb8edfcacb5f1a31]；2.18 数学与应用数学（师范类）院校专业组及专业代号[M-f31d86143778cefc],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-fc4245f7a816ac53,STABLEGROUP-31d0a614e0bca128
R1GROUP-c5ce3172a38ef395,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关1个、师范相关1个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H334,南昌师范学院,H33407,07,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,1,1,0,0,0,2,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,160,right,1.12 物理学（师范类：办学地点：昌北校区）[M-2839323ad8b99bc6]；2.13 人工智能（办学地点：昌北校区）H365江西科技学院（民办）（江西）[M-9f7c1141fda2ab83],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-7f23528323cf1a1f,STABLEGROUP-121fac5e80964364
R1GROUP-510f45bc925acbcd,C2-偏好/城市但历史待补,历史待补,命中偏好专业：计算机相关2个；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,结构或组内边界需先核；缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,H563,河南财经政法大学,H56306,06,,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,优先复核-有偏好专业且未触发自动阻断,暂不判断-组内结构异常需先核页,2,0,2,0,0,0,0,4,V1-偏好专业优先线索,R1-P0整组先核,H0-无同代码历史线索,0,,,175,right,1.17 法学（办学地点：郑东校区）[M-ac66715af78ff2ec]；2.18 统计学（大一在文北校区就读，大二至大四在郑东校区就读）[M-64d63175804c9395]；3.19 人工智能（大一在文北校区就读，大二至大四在郑东校区就读）[M-763369d2bbe4946f]；4.20 计算机科学与技术（大一在文北校区就读，大二至大四在郑东校区就读）H565郑州航空工业管理学院（公办）（河南）[M-3a81187685f11a7e],按P0优先核PDF原页结构、字段缺口和官网冲突。,整组所有专业都要核，不能只核拟填6个专业。,G-fff953f8182b594a,STABLEGROUP-d4ce18aa3f1e06de
R1GROUP-3e172a674eb2b576,C2-偏好/城市但历史待补,历史待补,命中优先城市：成都；历史线索：H0-无同代码历史线索；家庭底线：公办/普通学费线索且无医学护理/高收费自动阻断,缺同代码历史线索,回看第19期原页和完整专业组；若进入讨论，再核湖北官方侧、招生章程、学费、计划数、选科和调剂范围。,false,K153,成都信息工程大学,K15305,05,成都,非民办线索-教育部名单未备注民办,继续核公办普通学费-非民办线索,普通备选待了解-未命中当前偏好且未触发自动阻断,可进入人工调剂接受度判断,0,0,0,0,0,0,0,1,V4-普通留存待了解,R2-P1页列集中核,H0-无同代码历史线索,0,,,209,right,1.12 环壞工程（卓越班；办学地点：航空港校区）[M-c24b5f54d855b402],按页列集中核字段缺口，再接湖北官方计划和高校官网辅证。,同一页列若发现结构错误，整页列升级核验。,G-36445ac5228aa637,STABLEGROUP-a321f13a4b7ed61a
