个性化候选ID,候选主线,本轮分层,家庭讨论动作,是否进入本轮家庭讨论,是否可作为定稿依据,专业角色判断,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,专业偏好方向,机器专业接受度初判,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,历史线索分层,历史最高等位分差,历史最低等位分差,第19期页码,版面列,专业行ID,专业组出现ID,下一步核验动作
PFITGROUP-d57ad24f752d5726,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,F313,山西工程技术学院,F31303,14,19,应急装备技术与工程,,待了解-未命中当前偏好方向,,,,4800,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-4,-11,110,left,M-d11a6dcaf3b55217,G-f00ad59bf89d790b,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d57ad24f752d5726,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,F313,山西工程技术学院,F31303,15,20,电气工程与智能控制F314山西能源学院（公办）（山西）,,待了解-未命中当前偏好方向,,,30,4800,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-4,-11,110,left,M-440d0d1899bba201,G-f00ad59bf89d790b,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,1,06,英语（师范类：外语语种：英语；办学地点：泉山校区）,师范类相关,暂缓判断-特殊限制待核,语种或单科限制,不限,3,5060,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-1d97958004dc7fbb,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H135,淮南师范学院,H13502,2,07,应用心理学（办学地点：泉山校区）,,待了解-未命中当前偏好方向,,,2,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-4ec638570922dd68,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H135,淮南师范学院,H13502,3,08,商务英语（外语语种：英语；办学地点：泉山校区）,,暂缓判断-特殊限制待核,语种或单科限制,,2,4600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-d17b307baa2eafce,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H135,淮南师范学院,H13502,4,09,金融工程（办学地点：泉山校区）,,待了解-未命中当前偏好方向,,,,4600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-7bcbe12d2d9f4b05,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,5,10,会计学（办学地点：泉山校区）皿13503 淮南师范学院第 03组,师范类相关,优先了解-命中当前偏好方向,,化学,43,5060,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-8a5d62a2b8e9e4e8,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,调剂接受度待判断专业,H135,淮南师范学院,H13502,6,11,储能科学与工程（办学地点：泉山校,,待了解-未命中当前偏好方向,,化学,3,4900,0,,P2-家庭费用调剂与三方闭环核,H2-自动官网核验后人工确认,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-3569a8bffbb43383,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H135,淮南师范学院,H13502,7,12,光电信息科学与工程（办学地点：泉山校区）,,待了解-未命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-22d1799a36fea70f,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H135,淮南师范学院,H13502,8,13,集成电路设计与集成系统（办学地点：泉山校区）,,待了解-未命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-fcde1cb3eb9f7b5b,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,9,14,计算机科学与技术（办学地点：泉山校,计算机类相关,优先了解-命中当前偏好方向,,,3,5390,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-e6f585c7aac4e4ce,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,10,15,网络工程（办学地点：泉山校区）,计算机类相关,优先了解-命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-d5681cb0f5469fc4,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,11,16,物联网工程（办学地点：泉山校区）,计算机类相关,优先了解-命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-bfa1670af4889e08,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,12,17,智能科学与技术（办学地点：泉山校,计算机类相关,优先了解-命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-6c9887b5978c5024,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H135,淮南师范学院,H13502,13,18,化学工程与工艺（办学地点：泉山校,,待了解-未命中当前偏好方向,,,5,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-b3d3e752c9682ea8,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H135,淮南师范学院,H13502,14,19,生物工程（办学地点：泉山校区）,,待了解-未命中当前偏好方向,,,5,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-41ef058ce047c63f,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,15,20,数学与应用数学（师范类；办学地点：泉山校区）,师范类相关,优先了解-命中当前偏好方向,,,3,5390,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-b403d38e273bd5e7,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,16,21,物理学（师范类：办学地点：泉山校区）,师范类相关,优先了解-命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-1683c9a745c19163,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,17,22,化学（师范类；办学地点：泉山校区）,师范类相关,优先了解-命中当前偏好方向,,,3,4900,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-1d68937ff21b5d6e,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-b7eddfe4a167b35c,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H135,淮南师范学院,H13502,18,23,生物科学（师范类；办学地点：泉山校H137 安徽建筑大学（公办）（安徽）,师范类相关,优先了解-命中当前偏好方向,,,3,4900,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H3-历史最高线高于等位分15分内,5,-9,146,left,M-de3ccb0cb3f2da53,G-94a0d9f67cd17d37,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,1,39,统计学,,待了解-未命中当前偏好方向,,化学,,5500,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-8ba195c86a925e83,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H450,山东工商学院,H45004,2,40,人工智能,计算机类相关,优先了解-命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-90b2fc54c5bc2e5c,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,3,41,数学与应用数学,,待了解-未命中当前偏好方向,,,,6325,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-9710c4b647b66507,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,4,42,应用统计学,,待了解-未命中当前偏好方向,,,3,6600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-8007c889cbd9a1ae,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,5,43,自动化,,待了解-未命中当前偏好方向,,,3,6325,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-86ef54f0445df8fe,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,6,44,电气工程及其自动化,,待了解-未命中当前偏好方向,,,2,5500,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-7fc32d85e35b149c,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,7,45,电子信息工程,,待了解-未命中当前偏好方向,,,2,6600,1,再选科目,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-c8e830f39a1d46bb,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,8,46,通信工程,,待了解-未命中当前偏好方向,,,2,5500,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-a8b31c9114605c03,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H450,山东工商学院,H45004,9,47,计算机科学与技术,计算机类相关,优先了解-命中当前偏好方向,,,,6600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-cdfe659d6ddbb7d7,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H450,山东工商学院,H45004,10,48,数字媒体技术,数字媒体技术,优先了解-命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-13b19a3991c8159a,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,11,49,安全工程,,待了解-未命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-b4b8560bd289f9b5,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,12,50,应急技术与管理,,待了解-未命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-4a71a2765412ac2a,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,13,51,数据计算及应用,,待了解-未命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-7a3695c82b5953d6,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,14,52,集成电路设计与集成系统,,待了解-未命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-7489ddca4dfd3dd8,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,H450,山东工商学院,H45004,15,53,数据科学与大数据技术,计算机类相关,优先了解-命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,matched,H3-历史最高线高于等位分15分内,10,5,169,right,M-d7ad035436e7d0f7,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-23d6c36a4d245679,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,H450,山东工商学院,H45004,16,54,电子科学与技术H451 山东女子学院（公办）（山东）不限,,待了解-未命中当前偏好方向,,,9,5500,1,再选科目,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,unmatched,H3-历史最高线高于等位分15分内,10,5,169,right,M-b0e700912fffe743,G-69a8112ee16cf2ba,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,K585,兰州工业学院,K58501,1,01,测控技术与仪器,,待了解-未命中当前偏好方向,,化学,,5600,1,专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-df09ffa262060523,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,K585,兰州工业学院,K58501,2,02,轨道交通信号与控制,,待了解-未命中当前偏好方向,,,,5600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-6785aa70ea8e47e2,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,K585,兰州工业学院,K58501,3,03,网络工程,计算机类相关,优先了解-命中当前偏好方向,,,,5600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-5ee40aa8aef3f727,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,K585,兰州工业学院,K58501,4,04,数据科学与大数据技术,计算机类相关,优先了解-命中当前偏好方向,,,,5600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-3e581bfd0a65da29,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,K585,兰州工业学院,K58501,5,05,土木工程,,待了解-未命中当前偏好方向,,,,5600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-78cd577ab9f0ce92,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,偏好或可研究专业,K585,兰州工业学院,K58501,6,06,物联网工程,计算机类相关,优先了解-命中当前偏好方向,,,,5600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-5ba349232b5e6527,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,K585,兰州工业学院,K58501,7,07,集成电路设计与集成系统,,待了解-未命中当前偏好方向,,,,5600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-b87c2f64a66234fb,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,K585,兰州工业学院,K58501,8,08,汽车服务工程,,待了解-未命中当前偏好方向,,,,2,2,再选科目；专业计划数,P0-最终候选/冲突/结构强阻断先核,H0-100%人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-b9971eaed464b095,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
PFITGROUP-d7d6141a58b764c4,普通公办低费用主线,D-谨慎核验后再讨论,暂缓进入家庭讨论,false,false,字段缺口待核专业,K585,兰州工业学院,K58501,9,09,新能源汽车工程,,待了解-未命中当前偏好方向,,,,5600,2,再选科目；专业计划数,P1-字段缺口和B0B1辅证优先核,H1-页列集中人工核验,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,0,-14,230,right,M-66d11ee8a4ac47d8,G-fc1a400fe1a672b8,整组逐专业核第19期原页、湖北官方侧、章程限制、学费、计划数和调剂接受度。
