第四轮候选ID,讨论集合,城市,冲稳保,院校代码,院校名称,院校专业组代码,专业组内专业序号,专业代号,专业名称及备注,专业偏好方向,第四轮方向标签,专业角色判断,机器专业接受度初判,专业风险类型,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,字段缺口数,字段缺口字段,人工核验优先级,人工核验强度,是否必须100%人工核验,PDF原页核验状态,湖北官方系统核验状态,高校官网证据匹配状态,历史线索分层,历史最高等位分差,历史最低等位分差,来源页码,版面列,专业行ID,专业组出现ID
R4GROUP-f1aeb3751dfacdb1,主线可能够得着全集,唐山市,稳妥观察,F191,唐山师范学院,F19103,1,03,信息与计算科学何图形者不予录取）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,4900,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-18,101,right,M-5740dd9672628374,G-77080bcb3316994e
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,13,24,袋装/不招色有色弱：办学地点：沈椰,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5000,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,left,M-5c10afe515b0d7b4,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,15,24,制药工程（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,默认不能接受-医学护理等排除方向,体检或色觉限制；医学/护理等排除方向,,,5940,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-6d5931082bc03cbf,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,16,25,生物制药（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,默认不能接受-医学护理等排除方向,体检或色觉限制；医学/护理等排除方向,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-b60ea0b9de2ea276,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,17,26,药物制剂（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,默认不能接受-医学护理等排除方向,体检或色觉限制；医学/护理等排除方向,,,5600,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-572f699a135fbc31,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,18,27,给排水科学与工程（办学地点：龙潭校,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5940,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-222f8292522f1ab7,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,19,28,环境工程（办学地点：龙潭校区）,,环境工程科学,可了解-环境,待了解-未命中当前偏好方向,,,,5940,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-502e703e3a4661a4,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,20,29,环境科学（办学地点：龙潭校区）,,环境工程科学,可了解-环境,待了解-未命中当前偏好方向,,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-daf1a17bc8775541,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,21,30,安全工程（办学地点：龙潭校区）,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-20e4c7f07d974116,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,22,31,数学与应用数学（办学地点：龙潭校,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5500,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-16f2acde6c83bd52,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,23,32,应用物理学（不招色盲；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5000,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-6138fd122b1de117,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,24,33,材料科学与工程（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5940,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-2bf98733e7170b1f,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,25,34,材料化学（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-cce888aeea7363da,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,26,35,高分子材料与工程（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5940,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-f9a58a7bb63ac0ae,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,27,36,能源化学（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5000,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-675f1c5bcf1db11b,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,28,37,生物技术（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5000,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-f1991e668ae4b1a2,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,29,38,食品科学与工程（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-33ddc3b4ed485461,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,30,39,生物工程（不招色盲色弱；办学地点：龙潭校区）,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-97260461eeeaab81,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,31,40,车辆工程（办学地点：丰满校区）,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-0cc1a6004e240567,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,32,41,飞行器制造工程（办学地点：丰满校,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-f1d34bf2f1b6edc4,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,33,42,飞行器动力工程（办学地点：丰满校,,,字段缺口待核,待了解-未命中当前偏好方向,,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-fdfc5a7e4c80a1bc,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,34,43,飞行器控制与信息工程（办学地点：丰满校区）,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-46e77e849d2a813b,G-f0c78c9f5e3ad64c
R4GROUP-633dfd69497b6933,主线可能够得着全集,吉林市,稳妥观察,F584,吉林化工大学,F58402,35,44,无人驾驶航空器系统工程（办学地点：丰满校区）45（电子信息工程（办学地点：丰满校区）,,电子信息网络,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,5400,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-5,120,right,M-80d4c63495c3c3ea,G-f0c78c9f5e3ad64c
R4GROUP-2f8989f59db7a1dd,主线可能够得着全集,吉林市,稳妥观察,F598,吉林农业科技学院,F59802,1,02,机械设计制造及其自动化（办学地点：,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,4,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-17,122,right,M-b4a1fcddb558de5a,G-339424d2981e227c
R4GROUP-2f8989f59db7a1dd,主线可能够得着全集,吉林市,稳妥观察,F598,吉林农业科技学院,F59802,2,03,机械电子工程（办学地点：九站校区）,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,2,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-17,122,right,M-1d32e1f48b121755,G-339424d2981e227c
R4GROUP-2f8989f59db7a1dd,主线可能够得着全集,吉林市,稳妥观察,F598,吉林农业科技学院,F59802,3,04,智能制造工程（办学地点：九站校区）,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,,2,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-17,122,right,M-7b2e3deabceb0eb6,G-339424d2981e227c
R4GROUP-2f8989f59db7a1dd,主线可能够得着全集,吉林市,稳妥观察,F598,吉林农业科技学院,F59802,6,07,宮饪与营养教育（办学地点：九站校F599 吉林警察学院（公办）（吉林）,,,字段缺口待核,待了解-未命中当前偏好方向,,,,2,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-17,122,right,M-69a7363887dcb7a2,G-339424d2981e227c
R4GROUP-28660219eef3dc29,主线可能够得着全集,河池市,稳妥观察,H901,河池学院,H90102,1,02,财务管理（办学地点：龙江校区）,,工商旅游管理,可了解-管理/旅游,待了解-未命中当前偏好方向,,化学,4600,,2,专业计划数；学费,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-16,197,left,M-b43a7300ad0439e5,G-094e927bb6589448
R4GROUP-b9ca666dbda3f639,主线可能够得着全集,梧州市,稳妥观察,H906,梧州学院,H90603,4,11,食品科学与工程（不招色盲、色弱考,,,字段缺口待核,暂缓判断-特殊限制待核,体检或色觉限制,,4596,4593,2,再选科目；专业计划数,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-17,197,right,M-8089b9f6e51f312b,G-cbfe8c3f3a1ec9f7
R4GROUP-c0d1f16ed1bd2d33,主线可能够得着全集,红河哈尼族彝族自治州,稳妥观察,K357,红河学院,K35703,8,15,化学K358 云南财经大学（公办）（云南）,,,字段缺口待核,待了解-未命中当前偏好方向,,,84,5000,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-3,-18,220,left,M-b3ea929be0ba597b,G-fed0319687e267b4
R4GROUP-3d290a431cb6510e,主线可能够得着全集,孝感市,稳妥观察,C127,湖北工程学院,C12708,1,36,电气工程及其自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,要求,95,5200,0,,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-2,-2,75,left,M-a550959117c8cad9,G-a992f7638048133d
R4GROUP-3d290a431cb6510e,主线可能够得着全集,孝感市,稳妥观察,C127,湖北工程学院,C12708,2,37,自动化,,机械自动化机器人,主线偏好-工科信息制造,待了解-未命中当前偏好方向,,,89,4000,1,再选科目,P0-本轮候选/冲突/结构强阻断先核,H0-100%人工核验,true,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,,H2-历史最高线不高于等位分,-2,-2,75,left,M-6ebd45eba1142add,G-a992f7638048133d
